,Input1,Input2,Input3,Input4,Input5,Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10
779,227.852918,264.205424,211.771721,216.330048,205.95312,207.160689,201.261335,232.984962,238.984269,190.52845,206.782245,278.822208,284.96899,289.504504,307.991508
780,264.205424,211.771721,216.330048,205.95312,207.160689,201.261335,232.984962,238.984269,190.52845,206.782245,278.822208,284.96899,289.504504,307.991508,233.85627
781,211.771721,216.330048,205.95312,207.160689,201.261335,232.984962,238.984269,190.52845,206.782245,278.822208,284.96899,289.504504,307.991508,233.85627,283.294087
782,216.330048,205.95312,207.160689,201.261335,232.984962,238.984269,190.52845,206.782245,278.822208,284.96899,289.504504,307.991508,233.85627,283.294087,275.411273
783,205.95312,207.160689,201.261335,232.984962,238.984269,190.52845,206.782245,278.822208,284.96899,289.504504,307.991508,233.85627,283.294087,275.411273,232.963567
784,207.160689,201.261335,232.984962,238.984269,190.52845,206.782245,278.822208,284.96899,289.504504,307.991508,233.85627,283.294087,275.411273,232.963567,236.187928
785,201.261335,232.984962,238.984269,190.52845,206.782245,278.822208,284.96899,289.504504,307.991508,233.85627,283.294087,275.411273,232.963567,236.187928,301.090161
786,232.984962,238.984269,190.52845,206.782245,278.822208,284.96899,289.504504,307.991508,233.85627,283.294087,275.411273,232.963567,236.187928,301.090161,202.453497
787,238.984269,190.52845,206.782245,278.822208,284.96899,289.504504,307.991508,233.85627,283.294087,275.411273,232.963567,236.187928,301.090161,202.453497,235.760986
788,190.52845,206.782245,278.822208,284.96899,289.504504,307.991508,233.85627,283.294087,275.411273,232.963567,236.187928,301.090161,202.453497,235.760986,255.89654
789,206.782245,278.822208,284.96899,289.504504,307.991508,233.85627,283.294087,275.411273,232.963567,236.187928,301.090161,202.453497,235.760986,255.89654,308.538023
790,278.822208,284.96899,289.504504,307.991508,233.85627,283.294087,275.411273,232.963567,236.187928,301.090161,202.453497,235.760986,255.89654,308.538023,245.120257
791,284.96899,289.504504,307.991508,233.85627,283.294087,275.411273,232.963567,236.187928,301.090161,202.453497,235.760986,255.89654,308.538023,245.120257,281.074847
792,289.504504,307.991508,233.85627,283.294087,275.411273,232.963567,236.187928,301.090161,202.453497,235.760986,255.89654,308.538023,245.120257,281.074847,347.899193
793,307.991508,233.85627,283.294087,275.411273,232.963567,236.187928,301.090161,202.453497,235.760986,255.89654,308.538023,245.120257,281.074847,347.899193,253.348691
794,233.85627,283.294087,275.411273,232.963567,236.187928,301.090161,202.453497,235.760986,255.89654,308.538023,245.120257,281.074847,347.899193,253.348691,196.933182
795,283.294087,275.411273,232.963567,236.187928,301.090161,202.453497,235.760986,255.89654,308.538023,245.120257,281.074847,347.899193,253.348691,196.933182,184.237248
796,275.411273,232.963567,236.187928,301.090161,202.453497,235.760986,255.89654,308.538023,245.120257,281.074847,347.899193,253.348691,196.933182,184.237248,167.740686
797,232.963567,236.187928,301.090161,202.453497,235.760986,255.89654,308.538023,245.120257,281.074847,347.899193,253.348691,196.933182,184.237248,167.740686,228.171669
798,236.187928,301.090161,202.453497,235.760986,255.89654,308.538023,245.120257,281.074847,347.899193,253.348691,196.933182,184.237248,167.740686,228.171669,221.13033
799,301.090161,202.453497,235.760986,255.89654,308.538023,245.120257,281.074847,347.899193,253.348691,196.933182,184.237248,167.740686,228.171669,221.13033,196.297269
800,202.453497,235.760986,255.89654,308.538023,245.120257,281.074847,347.899193,253.348691,196.933182,184.237248,167.740686,228.171669,221.13033,196.297269,201.652008
801,235.760986,255.89654,308.538023,245.120257,281.074847,347.899193,253.348691,196.933182,184.237248,167.740686,228.171669,221.13033,196.297269,201.652008,241.127123
802,255.89654,308.538023,245.120257,281.074847,347.899193,253.348691,196.933182,184.237248,167.740686,228.171669,221.13033,196.297269,201.652008,241.127123,247.151223
803,308.538023,245.120257,281.074847,347.899193,253.348691,196.933182,184.237248,167.740686,228.171669,221.13033,196.297269,201.652008,241.127123,247.151223,229.531396
804,245.120257,281.074847,347.899193,253.348691,196.933182,184.237248,167.740686,228.171669,221.13033,196.297269,201.652008,241.127123,247.151223,229.531396,309.728626
805,281.074847,347.899193,253.348691,196.933182,184.237248,167.740686,228.171669,221.13033,196.297269,201.652008,241.127123,247.151223,229.531396,309.728626,304.573885
806,347.899193,253.348691,196.933182,184.237248,167.740686,228.171669,221.13033,196.297269,201.652008,241.127123,247.151223,229.531396,309.728626,304.573885,272.116775
807,253.348691,196.933182,184.237248,167.740686,228.171669,221.13033,196.297269,201.652008,241.127123,247.151223,229.531396,309.728626,304.573885,272.116775,267.915386
808,196.933182,184.237248,167.740686,228.171669,221.13033,196.297269,201.652008,241.127123,247.151223,229.531396,309.728626,304.573885,272.116775,267.915386,236.123844
809,184.237248,167.740686,228.171669,221.13033,196.297269,201.652008,241.127123,247.151223,229.531396,309.728626,304.573885,272.116775,267.915386,236.123844,253.233206
810,167.740686,228.171669,221.13033,196.297269,201.652008,241.127123,247.151223,229.531396,309.728626,304.573885,272.116775,267.915386,236.123844,253.233206,213.585519
811,228.171669,221.13033,196.297269,201.652008,241.127123,247.151223,229.531396,309.728626,304.573885,272.116775,267.915386,236.123844,253.233206,213.585519,225.217414
812,221.13033,196.297269,201.652008,241.127123,247.151223,229.531396,309.728626,304.573885,272.116775,267.915386,236.123844,253.233206,213.585519,225.217414,293.290345
813,196.297269,201.652008,241.127123,247.151223,229.531396,309.728626,304.573885,272.116775,267.915386,236.123844,253.233206,213.585519,225.217414,293.290345,310.068617
814,201.652008,241.127123,247.151223,229.531396,309.728626,304.573885,272.116775,267.915386,236.123844,253.233206,213.585519,225.217414,293.290345,310.068617,269.031435
815,241.127123,247.151223,229.531396,309.728626,304.573885,272.116775,267.915386,236.123844,253.233206,213.585519,225.217414,293.290345,310.068617,269.031435,231.467437
816,247.151223,229.531396,309.728626,304.573885,272.116775,267.915386,236.123844,253.233206,213.585519,225.217414,293.290345,310.068617,269.031435,231.467437,226.392197
817,229.531396,309.728626,304.573885,272.116775,267.915386,236.123844,253.233206,213.585519,225.217414,293.290345,310.068617,269.031435,231.467437,226.392197,190.845348
818,309.728626,304.573885,272.116775,267.915386,236.123844,253.233206,213.585519,225.217414,293.290345,310.068617,269.031435,231.467437,226.392197,190.845348,183.891269
819,304.573885,272.116775,267.915386,236.123844,253.233206,213.585519,225.217414,293.290345,310.068617,269.031435,231.467437,226.392197,190.845348,183.891269,207.225363
820,272.116775,267.915386,236.123844,253.233206,213.585519,225.217414,293.290345,310.068617,269.031435,231.467437,226.392197,190.845348,183.891269,207.225363,228.280012
821,267.915386,236.123844,253.233206,213.585519,225.217414,293.290345,310.068617,269.031435,231.467437,226.392197,190.845348,183.891269,207.225363,228.280012,197.029257
822,236.123844,253.233206,213.585519,225.217414,293.290345,310.068617,269.031435,231.467437,226.392197,190.845348,183.891269,207.225363,228.280012,197.029257,177.337007
823,253.233206,213.585519,225.217414,293.290345,310.068617,269.031435,231.467437,226.392197,190.845348,183.891269,207.225363,228.280012,197.029257,177.337007,205.288358
824,213.585519,225.217414,293.290345,310.068617,269.031435,231.467437,226.392197,190.845348,183.891269,207.225363,228.280012,197.029257,177.337007,205.288358,206.342437
825,225.217414,293.290345,310.068617,269.031435,231.467437,226.392197,190.845348,183.891269,207.225363,228.280012,197.029257,177.337007,205.288358,206.342437,197.251343
826,293.290345,310.068617,269.031435,231.467437,226.392197,190.845348,183.891269,207.225363,228.280012,197.029257,177.337007,205.288358,206.342437,197.251343,220.335603
827,310.068617,269.031435,231.467437,226.392197,190.845348,183.891269,207.225363,228.280012,197.029257,177.337007,205.288358,206.342437,197.251343,220.335603,222.489941
828,269.031435,231.467437,226.392197,190.845348,183.891269,207.225363,228.280012,197.029257,177.337007,205.288358,206.342437,197.251343,220.335603,222.489941,206.642127
829,231.467437,226.392197,190.845348,183.891269,207.225363,228.280012,197.029257,177.337007,205.288358,206.342437,197.251343,220.335603,222.489941,206.642127,196.137373
830,226.392197,190.845348,183.891269,207.225363,228.280012,197.029257,177.337007,205.288358,206.342437,197.251343,220.335603,222.489941,206.642127,196.137373,183.188293
831,190.845348,183.891269,207.225363,228.280012,197.029257,177.337007,205.288358,206.342437,197.251343,220.335603,222.489941,206.642127,196.137373,183.188293,175.051431
832,183.891269,207.225363,228.280012,197.029257,177.337007,205.288358,206.342437,197.251343,220.335603,222.489941,206.642127,196.137373,183.188293,175.051431,160.107541
833,207.225363,228.280012,197.029257,177.337007,205.288358,206.342437,197.251343,220.335603,222.489941,206.642127,196.137373,183.188293,175.051431,160.107541,155.031467
834,228.280012,197.029257,177.337007,205.288358,206.342437,197.251343,220.335603,222.489941,206.642127,196.137373,183.188293,175.051431,160.107541,155.031467,164.293236
835,197.029257,177.337007,205.288358,206.342437,197.251343,220.335603,222.489941,206.642127,196.137373,183.188293,175.051431,160.107541,155.031467,164.293236,167.153341
836,177.337007,205.288358,206.342437,197.251343,220.335603,222.489941,206.642127,196.137373,183.188293,175.051431,160.107541,155.031467,164.293236,167.153341,160.413884
837,205.288358,206.342437,197.251343,220.335603,222.489941,206.642127,196.137373,183.188293,175.051431,160.107541,155.031467,164.293236,167.153341,160.413884,175.202677
838,206.342437,197.251343,220.335603,222.489941,206.642127,196.137373,183.188293,175.051431,160.107541,155.031467,164.293236,167.153341,160.413884,175.202677,246.451945
839,197.251343,220.335603,222.489941,206.642127,196.137373,183.188293,175.051431,160.107541,155.031467,164.293236,167.153341,160.413884,175.202677,246.451945,269.27514
840,220.335603,222.489941,206.642127,196.137373,183.188293,175.051431,160.107541,155.031467,164.293236,167.153341,160.413884,175.202677,246.451945,269.27514,197.809319
841,222.489941,206.642127,196.137373,183.188293,175.051431,160.107541,155.031467,164.293236,167.153341,160.413884,175.202677,246.451945,269.27514,197.809319,199.73532
842,206.642127,196.137373,183.188293,175.051431,160.107541,155.031467,164.293236,167.153341,160.413884,175.202677,246.451945,269.27514,197.809319,199.73532,240.183134
843,196.137373,183.188293,175.051431,160.107541,155.031467,164.293236,167.153341,160.413884,175.202677,246.451945,269.27514,197.809319,199.73532,240.183134,221.160945
844,183.188293,175.051431,160.107541,155.031467,164.293236,167.153341,160.413884,175.202677,246.451945,269.27514,197.809319,199.73532,240.183134,221.160945,223.590627
845,175.051431,160.107541,155.031467,164.293236,167.153341,160.413884,175.202677,246.451945,269.27514,197.809319,199.73532,240.183134,221.160945,223.590627,239.619444
846,160.107541,155.031467,164.293236,167.153341,160.413884,175.202677,246.451945,269.27514,197.809319,199.73532,240.183134,221.160945,223.590627,239.619444,229.782899
847,155.031467,164.293236,167.153341,160.413884,175.202677,246.451945,269.27514,197.809319,199.73532,240.183134,221.160945,223.590627,239.619444,229.782899,227.027514
848,164.293236,167.153341,160.413884,175.202677,246.451945,269.27514,197.809319,199.73532,240.183134,221.160945,223.590627,239.619444,229.782899,227.027514,195.224996
849,167.153341,160.413884,175.202677,246.451945,269.27514,197.809319,199.73532,240.183134,221.160945,223.590627,239.619444,229.782899,227.027514,195.224996,207.645105
850,160.413884,175.202677,246.451945,269.27514,197.809319,199.73532,240.183134,221.160945,223.590627,239.619444,229.782899,227.027514,195.224996,207.645105,264.30084
851,175.202677,246.451945,269.27514,197.809319,199.73532,240.183134,221.160945,223.590627,239.619444,229.782899,227.027514,195.224996,207.645105,264.30084,261.353841
852,246.451945,269.27514,197.809319,199.73532,240.183134,221.160945,223.590627,239.619444,229.782899,227.027514,195.224996,207.645105,264.30084,261.353841,264.436795
853,269.27514,197.809319,199.73532,240.183134,221.160945,223.590627,239.619444,229.782899,227.027514,195.224996,207.645105,264.30084,261.353841,264.436795,261.230358
854,197.809319,199.73532,240.183134,221.160945,223.590627,239.619444,229.782899,227.027514,195.224996,207.645105,264.30084,261.353841,264.436795,261.230358,277.698994
855,199.73532,240.183134,221.160945,223.590627,239.619444,229.782899,227.027514,195.224996,207.645105,264.30084,261.353841,264.436795,261.230358,277.698994,240.56402
856,240.183134,221.160945,223.590627,239.619444,229.782899,227.027514,195.224996,207.645105,264.30084,261.353841,264.436795,261.230358,277.698994,240.56402,217.099154
857,221.160945,223.590627,239.619444,229.782899,227.027514,195.224996,207.645105,264.30084,261.353841,264.436795,261.230358,277.698994,240.56402,217.099154,229.101348
858,223.590627,239.619444,229.782899,227.027514,195.224996,207.645105,264.30084,261.353841,264.436795,261.230358,277.698994,240.56402,217.099154,229.101348,227.252966
859,239.619444,229.782899,227.027514,195.224996,207.645105,264.30084,261.353841,264.436795,261.230358,277.698994,240.56402,217.099154,229.101348,227.252966,262.52902
860,229.782899,227.027514,195.224996,207.645105,264.30084,261.353841,264.436795,261.230358,277.698994,240.56402,217.099154,229.101348,227.252966,262.52902,258.434082
861,227.027514,195.224996,207.645105,264.30084,261.353841,264.436795,261.230358,277.698994,240.56402,217.099154,229.101348,227.252966,262.52902,258.434082,241.504597
862,195.224996,207.645105,264.30084,261.353841,264.436795,261.230358,277.698994,240.56402,217.099154,229.101348,227.252966,262.52902,258.434082,241.504597,299.931534
863,207.645105,264.30084,261.353841,264.436795,261.230358,277.698994,240.56402,217.099154,229.101348,227.252966,262.52902,258.434082,241.504597,299.931534,310.249934
864,264.30084,261.353841,264.436795,261.230358,277.698994,240.56402,217.099154,229.101348,227.252966,262.52902,258.434082,241.504597,299.931534,310.249934,262.171822
865,261.353841,264.436795,261.230358,277.698994,240.56402,217.099154,229.101348,227.252966,262.52902,258.434082,241.504597,299.931534,310.249934,262.171822,258.442167
866,264.436795,261.230358,277.698994,240.56402,217.099154,229.101348,227.252966,262.52902,258.434082,241.504597,299.931534,310.249934,262.171822,258.442167,265.293579
867,261.230358,277.698994,240.56402,217.099154,229.101348,227.252966,262.52902,258.434082,241.504597,299.931534,310.249934,262.171822,258.442167,265.293579,266.363427
868,277.698994,240.56402,217.099154,229.101348,227.252966,262.52902,258.434082,241.504597,299.931534,310.249934,262.171822,258.442167,265.293579,266.363427,297.695455
869,240.56402,217.099154,229.101348,227.252966,262.52902,258.434082,241.504597,299.931534,310.249934,262.171822,258.442167,265.293579,266.363427,297.695455,348.994599
870,217.099154,229.101348,227.252966,262.52902,258.434082,241.504597,299.931534,310.249934,262.171822,258.442167,265.293579,266.363427,297.695455,348.994599,285.034496
871,229.101348,227.252966,262.52902,258.434082,241.504597,299.931534,310.249934,262.171822,258.442167,265.293579,266.363427,297.695455,348.994599,285.034496,279.663842
872,227.252966,262.52902,258.434082,241.504597,299.931534,310.249934,262.171822,258.442167,265.293579,266.363427,297.695455,348.994599,285.034496,279.663842,350.129676
873,262.52902,258.434082,241.504597,299.931534,310.249934,262.171822,258.442167,265.293579,266.363427,297.695455,348.994599,285.034496,279.663842,350.129676,327.757077
874,258.434082,241.504597,299.931534,310.249934,262.171822,258.442167,265.293579,266.363427,297.695455,348.994599,285.034496,279.663842,350.129676,327.757077,344.817861
875,241.504597,299.931534,310.249934,262.171822,258.442167,265.293579,266.363427,297.695455,348.994599,285.034496,279.663842,350.129676,327.757077,344.817861,293.642597
876,299.931534,310.249934,262.171822,258.442167,265.293579,266.363427,297.695455,348.994599,285.034496,279.663842,350.129676,327.757077,344.817861,293.642597,287.770049
877,310.249934,262.171822,258.442167,265.293579,266.363427,297.695455,348.994599,285.034496,279.663842,350.129676,327.757077,344.817861,293.642597,287.770049,258.328385
878,262.171822,258.442167,265.293579,266.363427,297.695455,348.994599,285.034496,279.663842,350.129676,327.757077,344.817861,293.642597,287.770049,258.328385,308.095092
879,258.442167,265.293579,266.363427,297.695455,348.994599,285.034496,279.663842,350.129676,327.757077,344.817861,293.642597,287.770049,258.328385,308.095092,319.985784
880,265.293579,266.363427,297.695455,348.994599,285.034496,279.663842,350.129676,327.757077,344.817861,293.642597,287.770049,258.328385,308.095092,319.985784,297.650079
881,266.363427,297.695455,348.994599,285.034496,279.663842,350.129676,327.757077,344.817861,293.642597,287.770049,258.328385,308.095092,319.985784,297.650079,312.097348
882,297.695455,348.994599,285.034496,279.663842,350.129676,327.757077,344.817861,293.642597,287.770049,258.328385,308.095092,319.985784,297.650079,312.097348,332.158365
883,348.994599,285.034496,279.663842,350.129676,327.757077,344.817861,293.642597,287.770049,258.328385,308.095092,319.985784,297.650079,312.097348,332.158365,382.838793
884,285.034496,279.663842,350.129676,327.757077,344.817861,293.642597,287.770049,258.328385,308.095092,319.985784,297.650079,312.097348,332.158365,382.838793,451.670941
885,279.663842,350.129676,327.757077,344.817861,293.642597,287.770049,258.328385,308.095092,319.985784,297.650079,312.097348,332.158365,382.838793,451.670941,395.589803
886,350.129676,327.757077,344.817861,293.642597,287.770049,258.328385,308.095092,319.985784,297.650079,312.097348,332.158365,382.838793,451.670941,395.589803,403.463237
887,327.757077,344.817861,293.642597,287.770049,258.328385,308.095092,319.985784,297.650079,312.097348,332.158365,382.838793,451.670941,395.589803,403.463237,401.538106
888,344.817861,293.642597,287.770049,258.328385,308.095092,319.985784,297.650079,312.097348,332.158365,382.838793,451.670941,395.589803,403.463237,401.538106,415.490604
889,293.642597,287.770049,258.328385,308.095092,319.985784,297.650079,312.097348,332.158365,382.838793,451.670941,395.589803,403.463237,401.538106,415.490604,326.601581
890,287.770049,258.328385,308.095092,319.985784,297.650079,312.097348,332.158365,382.838793,451.670941,395.589803,403.463237,401.538106,415.490604,326.601581,318.969934
891,258.328385,308.095092,319.985784,297.650079,312.097348,332.158365,382.838793,451.670941,395.589803,403.463237,401.538106,415.490604,326.601581,318.969934,297.317657
892,308.095092,319.985784,297.650079,312.097348,332.158365,382.838793,451.670941,395.589803,403.463237,401.538106,415.490604,326.601581,318.969934,297.317657,328.885861
893,319.985784,297.650079,312.097348,332.158365,382.838793,451.670941,395.589803,403.463237,401.538106,415.490604,326.601581,318.969934,297.317657,328.885861,305.522537
894,297.650079,312.097348,332.158365,382.838793,451.670941,395.589803,403.463237,401.538106,415.490604,326.601581,318.969934,297.317657,328.885861,305.522537,313.292927
895,312.097348,332.158365,382.838793,451.670941,395.589803,403.463237,401.538106,415.490604,326.601581,318.969934,297.317657,328.885861,305.522537,313.292927,349.955248
896,332.158365,382.838793,451.670941,395.589803,403.463237,401.538106,415.490604,326.601581,318.969934,297.317657,328.885861,305.522537,313.292927,349.955248,384.723317
897,382.838793,451.670941,395.589803,403.463237,401.538106,415.490604,326.601581,318.969934,297.317657,328.885861,305.522537,313.292927,349.955248,384.723317,373.489278
898,451.670941,395.589803,403.463237,401.538106,415.490604,326.601581,318.969934,297.317657,328.885861,305.522537,313.292927,349.955248,384.723317,373.489278,358.322299
899,395.589803,403.463237,401.538106,415.490604,326.601581,318.969934,297.317657,328.885861,305.522537,313.292927,349.955248,384.723317,373.489278,358.322299,353.315851
900,403.463237,401.538106,415.490604,326.601581,318.969934,297.317657,328.885861,305.522537,313.292927,349.955248,384.723317,373.489278,358.322299,353.315851,414.84363
901,401.538106,415.490604,326.601581,318.969934,297.317657,328.885861,305.522537,313.292927,349.955248,384.723317,373.489278,358.322299,353.315851,414.84363,422.066978
902,415.490604,326.601581,318.969934,297.317657,328.885861,305.522537,313.292927,349.955248,384.723317,373.489278,358.322299,353.315851,414.84363,422.066978,442.565154
903,326.601581,318.969934,297.317657,328.885861,305.522537,313.292927,349.955248,384.723317,373.489278,358.322299,353.315851,414.84363,422.066978,442.565154,402.302416
904,318.969934,297.317657,328.885861,305.522537,313.292927,349.955248,384.723317,373.489278,358.322299,353.315851,414.84363,422.066978,442.565154,402.302416,414.345729
905,297.317657,328.885861,305.522537,313.292927,349.955248,384.723317,373.489278,358.322299,353.315851,414.84363,422.066978,442.565154,402.302416,414.345729,423.287988
906,328.885861,305.522537,313.292927,349.955248,384.723317,373.489278,358.322299,353.315851,414.84363,422.066978,442.565154,402.302416,414.345729,423.287988,369.355537
907,305.522537,313.292927,349.955248,384.723317,373.489278,358.322299,353.315851,414.84363,422.066978,442.565154,402.302416,414.345729,423.287988,369.355537,370.60942
908,313.292927,349.955248,384.723317,373.489278,358.322299,353.315851,414.84363,422.066978,442.565154,402.302416,414.345729,423.287988,369.355537,370.60942,395.946217
909,349.955248,384.723317,373.489278,358.322299,353.315851,414.84363,422.066978,442.565154,402.302416,414.345729,423.287988,369.355537,370.60942,395.946217,423.96855
910,384.723317,373.489278,358.322299,353.315851,414.84363,422.066978,442.565154,402.302416,414.345729,423.287988,369.355537,370.60942,395.946217,423.96855,407.048817
911,373.489278,358.322299,353.315851,414.84363,422.066978,442.565154,402.302416,414.345729,423.287988,369.355537,370.60942,395.946217,423.96855,407.048817,399.969133
912,358.322299,353.315851,414.84363,422.066978,442.565154,402.302416,414.345729,423.287988,369.355537,370.60942,395.946217,423.96855,407.048817,399.969133,387.445434
913,353.315851,414.84363,422.066978,442.565154,402.302416,414.345729,423.287988,369.355537,370.60942,395.946217,423.96855,407.048817,399.969133,387.445434,390.742676
914,414.84363,422.066978,442.565154,402.302416,414.345729,423.287988,369.355537,370.60942,395.946217,423.96855,407.048817,399.969133,387.445434,390.742676,347.693937
915,422.066978,442.565154,402.302416,414.345729,423.287988,369.355537,370.60942,395.946217,423.96855,407.048817,399.969133,387.445434,390.742676,347.693937,315.454361
916,442.565154,402.302416,414.345729,423.287988,369.355537,370.60942,395.946217,423.96855,407.048817,399.969133,387.445434,390.742676,347.693937,315.454361,306.257111
917,402.302416,414.345729,423.287988,369.355537,370.60942,395.946217,423.96855,407.048817,399.969133,387.445434,390.742676,347.693937,315.454361,306.257111,341.205796
918,414.345729,423.287988,369.355537,370.60942,395.946217,423.96855,407.048817,399.969133,387.445434,390.742676,347.693937,315.454361,306.257111,341.205796,356.900358
919,423.287988,369.355537,370.60942,395.946217,423.96855,407.048817,399.969133,387.445434,390.742676,347.693937,315.454361,306.257111,341.205796,356.900358,361.797707
920,369.355537,370.60942,395.946217,423.96855,407.048817,399.969133,387.445434,390.742676,347.693937,315.454361,306.257111,341.205796,356.900358,361.797707,401.235496
921,370.60942,395.946217,423.96855,407.048817,399.969133,387.445434,390.742676,347.693937,315.454361,306.257111,341.205796,356.900358,361.797707,401.235496,389.834485
922,395.946217,423.96855,407.048817,399.969133,387.445434,390.742676,347.693937,315.454361,306.257111,341.205796,356.900358,361.797707,401.235496,389.834485,394.985837
923,423.96855,407.048817,399.969133,387.445434,390.742676,347.693937,315.454361,306.257111,341.205796,356.900358,361.797707,401.235496,389.834485,394.985837,294.765068
924,407.048817,399.969133,387.445434,390.742676,347.693937,315.454361,306.257111,341.205796,356.900358,361.797707,401.235496,389.834485,394.985837,294.765068,313.968442
925,399.969133,387.445434,390.742676,347.693937,315.454361,306.257111,341.205796,356.900358,361.797707,401.235496,389.834485,394.985837,294.765068,313.968442,308.630756
926,387.445434,390.742676,347.693937,315.454361,306.257111,341.205796,356.900358,361.797707,401.235496,389.834485,394.985837,294.765068,313.968442,308.630756,285.355156
927,390.742676,347.693937,315.454361,306.257111,341.205796,356.900358,361.797707,401.235496,389.834485,394.985837,294.765068,313.968442,308.630756,285.355156,282.5017
928,347.693937,315.454361,306.257111,341.205796,356.900358,361.797707,401.235496,389.834485,394.985837,294.765068,313.968442,308.630756,285.355156,282.5017,341.311567
929,315.454361,306.257111,341.205796,356.900358,361.797707,401.235496,389.834485,394.985837,294.765068,313.968442,308.630756,285.355156,282.5017,341.311567,327.587466
930,306.257111,341.205796,356.900358,361.797707,401.235496,389.834485,394.985837,294.765068,313.968442,308.630756,285.355156,282.5017,341.311567,327.587466,291.436409
931,341.205796,356.900358,361.797707,401.235496,389.834485,394.985837,294.765068,313.968442,308.630756,285.355156,282.5017,341.311567,327.587466,291.436409,280.071276
932,356.900358,361.797707,401.235496,389.834485,394.985837,294.765068,313.968442,308.630756,285.355156,282.5017,341.311567,327.587466,291.436409,280.071276,215.428998
933,361.797707,401.235496,389.834485,394.985837,294.765068,313.968442,308.630756,285.355156,282.5017,341.311567,327.587466,291.436409,280.071276,215.428998,211.286109
934,401.235496,389.834485,394.985837,294.765068,313.968442,308.630756,285.355156,282.5017,341.311567,327.587466,291.436409,280.071276,215.428998,211.286109,250.202975
935,389.834485,394.985837,294.765068,313.968442,308.630756,285.355156,282.5017,341.311567,327.587466,291.436409,280.071276,215.428998,211.286109,250.202975,211.526587
936,394.985837,294.765068,313.968442,308.630756,285.355156,282.5017,341.311567,327.587466,291.436409,280.071276,215.428998,211.286109,250.202975,211.526587,199.177761
937,294.765068,313.968442,308.630756,285.355156,282.5017,341.311567,327.587466,291.436409,280.071276,215.428998,211.286109,250.202975,211.526587,199.177761,201.475654
938,313.968442,308.630756,285.355156,282.5017,341.311567,327.587466,291.436409,280.071276,215.428998,211.286109,250.202975,211.526587,199.177761,201.475654,182.34007
939,308.630756,285.355156,282.5017,341.311567,327.587466,291.436409,280.071276,215.428998,211.286109,250.202975,211.526587,199.177761,201.475654,182.34007,165.979995
940,285.355156,282.5017,341.311567,327.587466,291.436409,280.071276,215.428998,211.286109,250.202975,211.526587,199.177761,201.475654,182.34007,165.979995,167.743568
941,282.5017,341.311567,327.587466,291.436409,280.071276,215.428998,211.286109,250.202975,211.526587,199.177761,201.475654,182.34007,165.979995,167.743568,138.988465
942,341.311567,327.587466,291.436409,280.071276,215.428998,211.286109,250.202975,211.526587,199.177761,201.475654,182.34007,165.979995,167.743568,138.988465,135.389005
943,327.587466,291.436409,280.071276,215.428998,211.286109,250.202975,211.526587,199.177761,201.475654,182.34007,165.979995,167.743568,138.988465,135.389005,137.158213
944,291.436409,280.071276,215.428998,211.286109,250.202975,211.526587,199.177761,201.475654,182.34007,165.979995,167.743568,138.988465,135.389005,137.158213,146.485669
945,280.071276,215.428998,211.286109,250.202975,211.526587,199.177761,201.475654,182.34007,165.979995,167.743568,138.988465,135.389005,137.158213,146.485669,196.951625
946,215.428998,211.286109,250.202975,211.526587,199.177761,201.475654,182.34007,165.979995,167.743568,138.988465,135.389005,137.158213,146.485669,196.951625,162.726378
947,211.286109,250.202975,211.526587,199.177761,201.475654,182.34007,165.979995,167.743568,138.988465,135.389005,137.158213,146.485669,196.951625,162.726378,161.980504
948,250.202975,211.526587,199.177761,201.475654,182.34007,165.979995,167.743568,138.988465,135.389005,137.158213,146.485669,196.951625,162.726378,161.980504,166.143761
949,211.526587,199.177761,201.475654,182.34007,165.979995,167.743568,138.988465,135.389005,137.158213,146.485669,196.951625,162.726378,161.980504,166.143761,150.436663
950,199.177761,201.475654,182.34007,165.979995,167.743568,138.988465,135.389005,137.158213,146.485669,196.951625,162.726378,161.980504,166.143761,150.436663,135.087633
951,201.475654,182.34007,165.979995,167.743568,138.988465,135.389005,137.158213,146.485669,196.951625,162.726378,161.980504,166.143761,150.436663,135.087633,136.669501
952,182.34007,165.979995,167.743568,138.988465,135.389005,137.158213,146.485669,196.951625,162.726378,161.980504,166.143761,150.436663,135.087633,136.669501,129.444123
953,165.979995,167.743568,138.988465,135.389005,137.158213,146.485669,196.951625,162.726378,161.980504,166.143761,150.436663,135.087633,136.669501,129.444123,144.817594
954,167.743568,138.988465,135.389005,137.158213,146.485669,196.951625,162.726378,161.980504,166.143761,150.436663,135.087633,136.669501,129.444123,144.817594,133.160883
955,138.988465,135.389005,137.158213,146.485669,196.951625,162.726378,161.980504,166.143761,150.436663,135.087633,136.669501,129.444123,144.817594,133.160883,134.663895
956,135.389005,137.158213,146.485669,196.951625,162.726378,161.980504,166.143761,150.436663,135.087633,136.669501,129.444123,144.817594,133.160883,134.663895,154.679729
957,137.158213,146.485669,196.951625,162.726378,161.980504,166.143761,150.436663,135.087633,136.669501,129.444123,144.817594,133.160883,134.663895,154.679729,129.438816
958,146.485669,196.951625,162.726378,161.980504,166.143761,150.436663,135.087633,136.669501,129.444123,144.817594,133.160883,134.663895,154.679729,129.438816,132.150605
959,196.951625,162.726378,161.980504,166.143761,150.436663,135.087633,136.669501,129.444123,144.817594,133.160883,134.663895,154.679729,129.438816,132.150605,157.294591
