,Input1,Input2,Input3,Input4,Input5,Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10
835,8.767956,9.261245,8.057767,11.604627,11.563818,13.357404,14.318061,15.072055,13.178004,14.922489,15.765558,16.051492,17.345748,16.651747,15.82632
836,9.261245,8.057767,11.604627,11.563818,13.357404,14.318061,15.072055,13.178004,14.922489,15.765558,16.051492,17.345748,16.651747,15.82632,14.703586
837,8.057767,11.604627,11.563818,13.357404,14.318061,15.072055,13.178004,14.922489,15.765558,16.051492,17.345748,16.651747,15.82632,14.703586,16.629062
838,11.604627,11.563818,13.357404,14.318061,15.072055,13.178004,14.922489,15.765558,16.051492,17.345748,16.651747,15.82632,14.703586,16.629062,16.01356
839,11.563818,13.357404,14.318061,15.072055,13.178004,14.922489,15.765558,16.051492,17.345748,16.651747,15.82632,14.703586,16.629062,16.01356,18.433156
840,13.357404,14.318061,15.072055,13.178004,14.922489,15.765558,16.051492,17.345748,16.651747,15.82632,14.703586,16.629062,16.01356,18.433156,16.757623
841,14.318061,15.072055,13.178004,14.922489,15.765558,16.051492,17.345748,16.651747,15.82632,14.703586,16.629062,16.01356,18.433156,16.757623,17.95417
842,15.072055,13.178004,14.922489,15.765558,16.051492,17.345748,16.651747,15.82632,14.703586,16.629062,16.01356,18.433156,16.757623,17.95417,19.005405
843,13.178004,14.922489,15.765558,16.051492,17.345748,16.651747,15.82632,14.703586,16.629062,16.01356,18.433156,16.757623,17.95417,19.005405,19.589028
844,14.922489,15.765558,16.051492,17.345748,16.651747,15.82632,14.703586,16.629062,16.01356,18.433156,16.757623,17.95417,19.005405,19.589028,20.144182
845,15.765558,16.051492,17.345748,16.651747,15.82632,14.703586,16.629062,16.01356,18.433156,16.757623,17.95417,19.005405,19.589028,20.144182,19.374547
846,16.051492,17.345748,16.651747,15.82632,14.703586,16.629062,16.01356,18.433156,16.757623,17.95417,19.005405,19.589028,20.144182,19.374547,18.300313
847,17.345748,16.651747,15.82632,14.703586,16.629062,16.01356,18.433156,16.757623,17.95417,19.005405,19.589028,20.144182,19.374547,18.300313,19.849695
848,16.651747,15.82632,14.703586,16.629062,16.01356,18.433156,16.757623,17.95417,19.005405,19.589028,20.144182,19.374547,18.300313,19.849695,17.095123
849,15.82632,14.703586,16.629062,16.01356,18.433156,16.757623,17.95417,19.005405,19.589028,20.144182,19.374547,18.300313,19.849695,17.095123,21.038822
850,14.703586,16.629062,16.01356,18.433156,16.757623,17.95417,19.005405,19.589028,20.144182,19.374547,18.300313,19.849695,17.095123,21.038822,21.982059
851,16.629062,16.01356,18.433156,16.757623,17.95417,19.005405,19.589028,20.144182,19.374547,18.300313,19.849695,17.095123,21.038822,21.982059,18.278041
852,16.01356,18.433156,16.757623,17.95417,19.005405,19.589028,20.144182,19.374547,18.300313,19.849695,17.095123,21.038822,21.982059,18.278041,17.675606
853,18.433156,16.757623,17.95417,19.005405,19.589028,20.144182,19.374547,18.300313,19.849695,17.095123,21.038822,21.982059,18.278041,17.675606,15.004351
854,16.757623,17.95417,19.005405,19.589028,20.144182,19.374547,18.300313,19.849695,17.095123,21.038822,21.982059,18.278041,17.675606,15.004351,16.491847
855,17.95417,19.005405,19.589028,20.144182,19.374547,18.300313,19.849695,17.095123,21.038822,21.982059,18.278041,17.675606,15.004351,16.491847,17.978256
856,19.005405,19.589028,20.144182,19.374547,18.300313,19.849695,17.095123,21.038822,21.982059,18.278041,17.675606,15.004351,16.491847,17.978256,20.964139
857,19.589028,20.144182,19.374547,18.300313,19.849695,17.095123,21.038822,21.982059,18.278041,17.675606,15.004351,16.491847,17.978256,20.964139,21.667086
858,20.144182,19.374547,18.300313,19.849695,17.095123,21.038822,21.982059,18.278041,17.675606,15.004351,16.491847,17.978256,20.964139,21.667086,19.929763
859,19.374547,18.300313,19.849695,17.095123,21.038822,21.982059,18.278041,17.675606,15.004351,16.491847,17.978256,20.964139,21.667086,19.929763,19.368682
860,18.300313,19.849695,17.095123,21.038822,21.982059,18.278041,17.675606,15.004351,16.491847,17.978256,20.964139,21.667086,19.929763,19.368682,18.610368
861,19.849695,17.095123,21.038822,21.982059,18.278041,17.675606,15.004351,16.491847,17.978256,20.964139,21.667086,19.929763,19.368682,18.610368,15.87644
862,17.095123,21.038822,21.982059,18.278041,17.675606,15.004351,16.491847,17.978256,20.964139,21.667086,19.929763,19.368682,18.610368,15.87644,16.839376
863,21.038822,21.982059,18.278041,17.675606,15.004351,16.491847,17.978256,20.964139,21.667086,19.929763,19.368682,18.610368,15.87644,16.839376,17.241993
864,21.982059,18.278041,17.675606,15.004351,16.491847,17.978256,20.964139,21.667086,19.929763,19.368682,18.610368,15.87644,16.839376,17.241993,16.582873
865,18.278041,17.675606,15.004351,16.491847,17.978256,20.964139,21.667086,19.929763,19.368682,18.610368,15.87644,16.839376,17.241993,16.582873,15.136239
866,17.675606,15.004351,16.491847,17.978256,20.964139,21.667086,19.929763,19.368682,18.610368,15.87644,16.839376,17.241993,16.582873,15.136239,18.578017
867,15.004351,16.491847,17.978256,20.964139,21.667086,19.929763,19.368682,18.610368,15.87644,16.839376,17.241993,16.582873,15.136239,18.578017,17.40177
868,16.491847,17.978256,20.964139,21.667086,19.929763,19.368682,18.610368,15.87644,16.839376,17.241993,16.582873,15.136239,18.578017,17.40177,18.313013
869,17.978256,20.964139,21.667086,19.929763,19.368682,18.610368,15.87644,16.839376,17.241993,16.582873,15.136239,18.578017,17.40177,18.313013,19.863923
870,20.964139,21.667086,19.929763,19.368682,18.610368,15.87644,16.839376,17.241993,16.582873,15.136239,18.578017,17.40177,18.313013,19.863923,18.692556
871,21.667086,19.929763,19.368682,18.610368,15.87644,16.839376,17.241993,16.582873,15.136239,18.578017,17.40177,18.313013,19.863923,18.692556,23.897041
872,19.929763,19.368682,18.610368,15.87644,16.839376,17.241993,16.582873,15.136239,18.578017,17.40177,18.313013,19.863923,18.692556,23.897041,25.67406
873,19.368682,18.610368,15.87644,16.839376,17.241993,16.582873,15.136239,18.578017,17.40177,18.313013,19.863923,18.692556,23.897041,25.67406,32.331179
874,18.610368,15.87644,16.839376,17.241993,16.582873,15.136239,18.578017,17.40177,18.313013,19.863923,18.692556,23.897041,25.67406,32.331179,27.44851
875,15.87644,16.839376,17.241993,16.582873,15.136239,18.578017,17.40177,18.313013,19.863923,18.692556,23.897041,25.67406,32.331179,27.44851,29.303633
876,16.839376,17.241993,16.582873,15.136239,18.578017,17.40177,18.313013,19.863923,18.692556,23.897041,25.67406,32.331179,27.44851,29.303633,36.473352
877,17.241993,16.582873,15.136239,18.578017,17.40177,18.313013,19.863923,18.692556,23.897041,25.67406,32.331179,27.44851,29.303633,36.473352,33.800266
878,16.582873,15.136239,18.578017,17.40177,18.313013,19.863923,18.692556,23.897041,25.67406,32.331179,27.44851,29.303633,36.473352,33.800266,33.937655
879,15.136239,18.578017,17.40177,18.313013,19.863923,18.692556,23.897041,25.67406,32.331179,27.44851,29.303633,36.473352,33.800266,33.937655,35.937125
880,18.578017,17.40177,18.313013,19.863923,18.692556,23.897041,25.67406,32.331179,27.44851,29.303633,36.473352,33.800266,33.937655,35.937125,31.3762
881,17.40177,18.313013,19.863923,18.692556,23.897041,25.67406,32.331179,27.44851,29.303633,36.473352,33.800266,33.937655,35.937125,31.3762,31.909186
882,18.313013,19.863923,18.692556,23.897041,25.67406,32.331179,27.44851,29.303633,36.473352,33.800266,33.937655,35.937125,31.3762,31.909186,34.797179
883,19.863923,18.692556,23.897041,25.67406,32.331179,27.44851,29.303633,36.473352,33.800266,33.937655,35.937125,31.3762,31.909186,34.797179,35.725106
884,18.692556,23.897041,25.67406,32.331179,27.44851,29.303633,36.473352,33.800266,33.937655,35.937125,31.3762,31.909186,34.797179,35.725106,33.227975
885,23.897041,25.67406,32.331179,27.44851,29.303633,36.473352,33.800266,33.937655,35.937125,31.3762,31.909186,34.797179,35.725106,33.227975,30.503786
886,25.67406,32.331179,27.44851,29.303633,36.473352,33.800266,33.937655,35.937125,31.3762,31.909186,34.797179,35.725106,33.227975,30.503786,31.214788
887,32.331179,27.44851,29.303633,36.473352,33.800266,33.937655,35.937125,31.3762,31.909186,34.797179,35.725106,33.227975,30.503786,31.214788,30.640032
888,27.44851,29.303633,36.473352,33.800266,33.937655,35.937125,31.3762,31.909186,34.797179,35.725106,33.227975,30.503786,31.214788,30.640032,29.390442
889,29.303633,36.473352,33.800266,33.937655,35.937125,31.3762,31.909186,34.797179,35.725106,33.227975,30.503786,31.214788,30.640032,29.390442,31.770368
890,36.473352,33.800266,33.937655,35.937125,31.3762,31.909186,34.797179,35.725106,33.227975,30.503786,31.214788,30.640032,29.390442,31.770368,32.104061
891,33.800266,33.937655,35.937125,31.3762,31.909186,34.797179,35.725106,33.227975,30.503786,31.214788,30.640032,29.390442,31.770368,32.104061,30.954933
892,33.937655,35.937125,31.3762,31.909186,34.797179,35.725106,33.227975,30.503786,31.214788,30.640032,29.390442,31.770368,32.104061,30.954933,32.488815
893,35.937125,31.3762,31.909186,34.797179,35.725106,33.227975,30.503786,31.214788,30.640032,29.390442,31.770368,32.104061,30.954933,32.488815,31.883561
894,31.3762,31.909186,34.797179,35.725106,33.227975,30.503786,31.214788,30.640032,29.390442,31.770368,32.104061,30.954933,32.488815,31.883561,35.091152
895,31.909186,34.797179,35.725106,33.227975,30.503786,31.214788,30.640032,29.390442,31.770368,32.104061,30.954933,32.488815,31.883561,35.091152,31.492584
896,34.797179,35.725106,33.227975,30.503786,31.214788,30.640032,29.390442,31.770368,32.104061,30.954933,32.488815,31.883561,35.091152,31.492584,31.455125
897,35.725106,33.227975,30.503786,31.214788,30.640032,29.390442,31.770368,32.104061,30.954933,32.488815,31.883561,35.091152,31.492584,31.455125,32.801407
898,33.227975,30.503786,31.214788,30.640032,29.390442,31.770368,32.104061,30.954933,32.488815,31.883561,35.091152,31.492584,31.455125,32.801407,30.790144
899,30.503786,31.214788,30.640032,29.390442,31.770368,32.104061,30.954933,32.488815,31.883561,35.091152,31.492584,31.455125,32.801407,30.790144,30.377185
900,31.214788,30.640032,29.390442,31.770368,32.104061,30.954933,32.488815,31.883561,35.091152,31.492584,31.455125,32.801407,30.790144,30.377185,32.065016
901,30.640032,29.390442,31.770368,32.104061,30.954933,32.488815,31.883561,35.091152,31.492584,31.455125,32.801407,30.790144,30.377185,32.065016,29.681567
902,29.390442,31.770368,32.104061,30.954933,32.488815,31.883561,35.091152,31.492584,31.455125,32.801407,30.790144,30.377185,32.065016,29.681567,30.999134
903,31.770368,32.104061,30.954933,32.488815,31.883561,35.091152,31.492584,31.455125,32.801407,30.790144,30.377185,32.065016,29.681567,30.999134,25.883754
904,32.104061,30.954933,32.488815,31.883561,35.091152,31.492584,31.455125,32.801407,30.790144,30.377185,32.065016,29.681567,30.999134,25.883754,26.577708
905,30.954933,32.488815,31.883561,35.091152,31.492584,31.455125,32.801407,30.790144,30.377185,32.065016,29.681567,30.999134,25.883754,26.577708,26.280775
906,32.488815,31.883561,35.091152,31.492584,31.455125,32.801407,30.790144,30.377185,32.065016,29.681567,30.999134,25.883754,26.577708,26.280775,26.141816
907,31.883561,35.091152,31.492584,31.455125,32.801407,30.790144,30.377185,32.065016,29.681567,30.999134,25.883754,26.577708,26.280775,26.141816,26.656382
908,35.091152,31.492584,31.455125,32.801407,30.790144,30.377185,32.065016,29.681567,30.999134,25.883754,26.577708,26.280775,26.141816,26.656382,26.826604
909,31.492584,31.455125,32.801407,30.790144,30.377185,32.065016,29.681567,30.999134,25.883754,26.577708,26.280775,26.141816,26.656382,26.826604,30.136021
910,31.455125,32.801407,30.790144,30.377185,32.065016,29.681567,30.999134,25.883754,26.577708,26.280775,26.141816,26.656382,26.826604,30.136021,21.858963
911,32.801407,30.790144,30.377185,32.065016,29.681567,30.999134,25.883754,26.577708,26.280775,26.141816,26.656382,26.826604,30.136021,21.858963,23.084559
912,30.790144,30.377185,32.065016,29.681567,30.999134,25.883754,26.577708,26.280775,26.141816,26.656382,26.826604,30.136021,21.858963,23.084559,22.694033
913,30.377185,32.065016,29.681567,30.999134,25.883754,26.577708,26.280775,26.141816,26.656382,26.826604,30.136021,21.858963,23.084559,22.694033,24.299918
914,32.065016,29.681567,30.999134,25.883754,26.577708,26.280775,26.141816,26.656382,26.826604,30.136021,21.858963,23.084559,22.694033,24.299918,24.870271
915,29.681567,30.999134,25.883754,26.577708,26.280775,26.141816,26.656382,26.826604,30.136021,21.858963,23.084559,22.694033,24.299918,24.870271,25.20335
916,30.999134,25.883754,26.577708,26.280775,26.141816,26.656382,26.826604,30.136021,21.858963,23.084559,22.694033,24.299918,24.870271,25.20335,26.209192
917,25.883754,26.577708,26.280775,26.141816,26.656382,26.826604,30.136021,21.858963,23.084559,22.694033,24.299918,24.870271,25.20335,26.209192,24.376126
918,26.577708,26.280775,26.141816,26.656382,26.826604,30.136021,21.858963,23.084559,22.694033,24.299918,24.870271,25.20335,26.209192,24.376126,22.763011
919,26.280775,26.141816,26.656382,26.826604,30.136021,21.858963,23.084559,22.694033,24.299918,24.870271,25.20335,26.209192,24.376126,22.763011,22.769146
920,26.141816,26.656382,26.826604,30.136021,21.858963,23.084559,22.694033,24.299918,24.870271,25.20335,26.209192,24.376126,22.763011,22.769146,20.48914
921,26.656382,26.826604,30.136021,21.858963,23.084559,22.694033,24.299918,24.870271,25.20335,26.209192,24.376126,22.763011,22.769146,20.48914,23.124441
922,26.826604,30.136021,21.858963,23.084559,22.694033,24.299918,24.870271,25.20335,26.209192,24.376126,22.763011,22.769146,20.48914,23.124441,24.253246
923,30.136021,21.858963,23.084559,22.694033,24.299918,24.870271,25.20335,26.209192,24.376126,22.763011,22.769146,20.48914,23.124441,24.253246,21.322577
924,21.858963,23.084559,22.694033,24.299918,24.870271,25.20335,26.209192,24.376126,22.763011,22.769146,20.48914,23.124441,24.253246,21.322577,21.723189
925,23.084559,22.694033,24.299918,24.870271,25.20335,26.209192,24.376126,22.763011,22.769146,20.48914,23.124441,24.253246,21.322577,21.723189,21.805352
926,22.694033,24.299918,24.870271,25.20335,26.209192,24.376126,22.763011,22.769146,20.48914,23.124441,24.253246,21.322577,21.723189,21.805352,19.217596
927,24.299918,24.870271,25.20335,26.209192,24.376126,22.763011,22.769146,20.48914,23.124441,24.253246,21.322577,21.723189,21.805352,19.217596,20.436296
928,24.870271,25.20335,26.209192,24.376126,22.763011,22.769146,20.48914,23.124441,24.253246,21.322577,21.723189,21.805352,19.217596,20.436296,19.296795
929,25.20335,26.209192,24.376126,22.763011,22.769146,20.48914,23.124441,24.253246,21.322577,21.723189,21.805352,19.217596,20.436296,19.296795,19.872627
930,26.209192,24.376126,22.763011,22.769146,20.48914,23.124441,24.253246,21.322577,21.723189,21.805352,19.217596,20.436296,19.296795,19.872627,21.85768
931,24.376126,22.763011,22.769146,20.48914,23.124441,24.253246,21.322577,21.723189,21.805352,19.217596,20.436296,19.296795,19.872627,21.85768,22.775548
932,22.763011,22.769146,20.48914,23.124441,24.253246,21.322577,21.723189,21.805352,19.217596,20.436296,19.296795,19.872627,21.85768,22.775548,19.5708
933,22.769146,20.48914,23.124441,24.253246,21.322577,21.723189,21.805352,19.217596,20.436296,19.296795,19.872627,21.85768,22.775548,19.5708,23.137749
934,20.48914,23.124441,24.253246,21.322577,21.723189,21.805352,19.217596,20.436296,19.296795,19.872627,21.85768,22.775548,19.5708,23.137749,22.00467
935,23.124441,24.253246,21.322577,21.723189,21.805352,19.217596,20.436296,19.296795,19.872627,21.85768,22.775548,19.5708,23.137749,22.00467,21.112172
936,24.253246,21.322577,21.723189,21.805352,19.217596,20.436296,19.296795,19.872627,21.85768,22.775548,19.5708,23.137749,22.00467,21.112172,21.2466
937,21.322577,21.723189,21.805352,19.217596,20.436296,19.296795,19.872627,21.85768,22.775548,19.5708,23.137749,22.00467,21.112172,21.2466,21.434311
938,21.723189,21.805352,19.217596,20.436296,19.296795,19.872627,21.85768,22.775548,19.5708,23.137749,22.00467,21.112172,21.2466,21.434311,20.567803
939,21.805352,19.217596,20.436296,19.296795,19.872627,21.85768,22.775548,19.5708,23.137749,22.00467,21.112172,21.2466,21.434311,20.567803,20.428091
940,19.217596,20.436296,19.296795,19.872627,21.85768,22.775548,19.5708,23.137749,22.00467,21.112172,21.2466,21.434311,20.567803,20.428091,20.255929
941,20.436296,19.296795,19.872627,21.85768,22.775548,19.5708,23.137749,22.00467,21.112172,21.2466,21.434311,20.567803,20.428091,20.255929,19.211773
942,19.296795,19.872627,21.85768,22.775548,19.5708,23.137749,22.00467,21.112172,21.2466,21.434311,20.567803,20.428091,20.255929,19.211773,16.537166
943,19.872627,21.85768,22.775548,19.5708,23.137749,22.00467,21.112172,21.2466,21.434311,20.567803,20.428091,20.255929,19.211773,16.537166,16.790027
944,21.85768,22.775548,19.5708,23.137749,22.00467,21.112172,21.2466,21.434311,20.567803,20.428091,20.255929,19.211773,16.537166,16.790027,18.610622
945,22.775548,19.5708,23.137749,22.00467,21.112172,21.2466,21.434311,20.567803,20.428091,20.255929,19.211773,16.537166,16.790027,18.610622,19.07374
946,19.5708,23.137749,22.00467,21.112172,21.2466,21.434311,20.567803,20.428091,20.255929,19.211773,16.537166,16.790027,18.610622,19.07374,19.262812
947,23.137749,22.00467,21.112172,21.2466,21.434311,20.567803,20.428091,20.255929,19.211773,16.537166,16.790027,18.610622,19.07374,19.262812,19.496088
948,22.00467,21.112172,21.2466,21.434311,20.567803,20.428091,20.255929,19.211773,16.537166,16.790027,18.610622,19.07374,19.262812,19.496088,18.958365
949,21.112172,21.2466,21.434311,20.567803,20.428091,20.255929,19.211773,16.537166,16.790027,18.610622,19.07374,19.262812,19.496088,18.958365,20.63342
950,21.2466,21.434311,20.567803,20.428091,20.255929,19.211773,16.537166,16.790027,18.610622,19.07374,19.262812,19.496088,18.958365,20.63342,21.754014
951,21.434311,20.567803,20.428091,20.255929,19.211773,16.537166,16.790027,18.610622,19.07374,19.262812,19.496088,18.958365,20.63342,21.754014,19.529422
952,20.567803,20.428091,20.255929,19.211773,16.537166,16.790027,18.610622,19.07374,19.262812,19.496088,18.958365,20.63342,21.754014,19.529422,18.9666
953,20.428091,20.255929,19.211773,16.537166,16.790027,18.610622,19.07374,19.262812,19.496088,18.958365,20.63342,21.754014,19.529422,18.9666,17.994785
954,20.255929,19.211773,16.537166,16.790027,18.610622,19.07374,19.262812,19.496088,18.958365,20.63342,21.754014,19.529422,18.9666,17.994785,17.558004
955,19.211773,16.537166,16.790027,18.610622,19.07374,19.262812,19.496088,18.958365,20.63342,21.754014,19.529422,18.9666,17.994785,17.558004,17.525218
956,16.537166,16.790027,18.610622,19.07374,19.262812,19.496088,18.958365,20.63342,21.754014,19.529422,18.9666,17.994785,17.558004,17.525218,16.338049
957,16.790027,18.610622,19.07374,19.262812,19.496088,18.958365,20.63342,21.754014,19.529422,18.9666,17.994785,17.558004,17.525218,16.338049,16.413122
958,18.610622,19.07374,19.262812,19.496088,18.958365,20.63342,21.754014,19.529422,18.9666,17.994785,17.558004,17.525218,16.338049,16.413122,16.964464
959,19.07374,19.262812,19.496088,18.958365,20.63342,21.754014,19.529422,18.9666,17.994785,17.558004,17.525218,16.338049,16.413122,16.964464,17.132081
960,19.262812,19.496088,18.958365,20.63342,21.754014,19.529422,18.9666,17.994785,17.558004,17.525218,16.338049,16.413122,16.964464,17.132081,16.884732
961,19.496088,18.958365,20.63342,21.754014,19.529422,18.9666,17.994785,17.558004,17.525218,16.338049,16.413122,16.964464,17.132081,16.884732,17.478256
962,18.958365,20.63342,21.754014,19.529422,18.9666,17.994785,17.558004,17.525218,16.338049,16.413122,16.964464,17.132081,16.884732,17.478256,17.930005
963,20.63342,21.754014,19.529422,18.9666,17.994785,17.558004,17.525218,16.338049,16.413122,16.964464,17.132081,16.884732,17.478256,17.930005,17.293267
964,21.754014,19.529422,18.9666,17.994785,17.558004,17.525218,16.338049,16.413122,16.964464,17.132081,16.884732,17.478256,17.930005,17.293267,17.989955
965,19.529422,18.9666,17.994785,17.558004,17.525218,16.338049,16.413122,16.964464,17.132081,16.884732,17.478256,17.930005,17.293267,17.989955,17.359582
966,18.9666,17.994785,17.558004,17.525218,16.338049,16.413122,16.964464,17.132081,16.884732,17.478256,17.930005,17.293267,17.989955,17.359582,17.818974
967,17.994785,17.558004,17.525218,16.338049,16.413122,16.964464,17.132081,16.884732,17.478256,17.930005,17.293267,17.989955,17.359582,17.818974,17.281499
968,17.558004,17.525218,16.338049,16.413122,16.964464,17.132081,16.884732,17.478256,17.930005,17.293267,17.989955,17.359582,17.818974,17.281499,16.954312
969,17.525218,16.338049,16.413122,16.964464,17.132081,16.884732,17.478256,17.930005,17.293267,17.989955,17.359582,17.818974,17.281499,16.954312,17.490732
970,16.338049,16.413122,16.964464,17.132081,16.884732,17.478256,17.930005,17.293267,17.989955,17.359582,17.818974,17.281499,16.954312,17.490732,16.546948
971,16.413122,16.964464,17.132081,16.884732,17.478256,17.930005,17.293267,17.989955,17.359582,17.818974,17.281499,16.954312,17.490732,16.546948,17.249411
972,16.964464,17.132081,16.884732,17.478256,17.930005,17.293267,17.989955,17.359582,17.818974,17.281499,16.954312,17.490732,16.546948,17.249411,17.540711
973,17.132081,16.884732,17.478256,17.930005,17.293267,17.989955,17.359582,17.818974,17.281499,16.954312,17.490732,16.546948,17.249411,17.540711,17.405256
974,16.884732,17.478256,17.930005,17.293267,17.989955,17.359582,17.818974,17.281499,16.954312,17.490732,16.546948,17.249411,17.540711,17.405256,16.686269
975,17.478256,17.930005,17.293267,17.989955,17.359582,17.818974,17.281499,16.954312,17.490732,16.546948,17.249411,17.540711,17.405256,16.686269,17.334482
976,17.930005,17.293267,17.989955,17.359582,17.818974,17.281499,16.954312,17.490732,16.546948,17.249411,17.540711,17.405256,16.686269,17.334482,17.987988
977,17.293267,17.989955,17.359582,17.818974,17.281499,16.954312,17.490732,16.546948,17.249411,17.540711,17.405256,16.686269,17.334482,17.987988,18.10003
978,17.989955,17.359582,17.818974,17.281499,16.954312,17.490732,16.546948,17.249411,17.540711,17.405256,16.686269,17.334482,17.987988,18.10003,16.424521
979,17.359582,17.818974,17.281499,16.954312,17.490732,16.546948,17.249411,17.540711,17.405256,16.686269,17.334482,17.987988,18.10003,16.424521,15.886071
980,17.818974,17.281499,16.954312,17.490732,16.546948,17.249411,17.540711,17.405256,16.686269,17.334482,17.987988,18.10003,16.424521,15.886071,15.799559
981,17.281499,16.954312,17.490732,16.546948,17.249411,17.540711,17.405256,16.686269,17.334482,17.987988,18.10003,16.424521,15.886071,15.799559,15.3739
982,16.954312,17.490732,16.546948,17.249411,17.540711,17.405256,16.686269,17.334482,17.987988,18.10003,16.424521,15.886071,15.799559,15.3739,14.563183
983,17.490732,16.546948,17.249411,17.540711,17.405256,16.686269,17.334482,17.987988,18.10003,16.424521,15.886071,15.799559,15.3739,14.563183,14.451159
984,16.546948,17.249411,17.540711,17.405256,16.686269,17.334482,17.987988,18.10003,16.424521,15.886071,15.799559,15.3739,14.563183,14.451159,15.46442
985,17.249411,17.540711,17.405256,16.686269,17.334482,17.987988,18.10003,16.424521,15.886071,15.799559,15.3739,14.563183,14.451159,15.46442,16.045694
986,17.540711,17.405256,16.686269,17.334482,17.987988,18.10003,16.424521,15.886071,15.799559,15.3739,14.563183,14.451159,15.46442,16.045694,15.662642
987,17.405256,16.686269,17.334482,17.987988,18.10003,16.424521,15.886071,15.799559,15.3739,14.563183,14.451159,15.46442,16.045694,15.662642,15.148052
988,16.686269,17.334482,17.987988,18.10003,16.424521,15.886071,15.799559,15.3739,14.563183,14.451159,15.46442,16.045694,15.662642,15.148052,14.976408
989,17.334482,17.987988,18.10003,16.424521,15.886071,15.799559,15.3739,14.563183,14.451159,15.46442,16.045694,15.662642,15.148052,14.976408,15.852639
990,17.987988,18.10003,16.424521,15.886071,15.799559,15.3739,14.563183,14.451159,15.46442,16.045694,15.662642,15.148052,14.976408,15.852639,15.567513
991,18.10003,16.424521,15.886071,15.799559,15.3739,14.563183,14.451159,15.46442,16.045694,15.662642,15.148052,14.976408,15.852639,15.567513,15.086834
992,16.424521,15.886071,15.799559,15.3739,14.563183,14.451159,15.46442,16.045694,15.662642,15.148052,14.976408,15.852639,15.567513,15.086834,15.150387
993,15.886071,15.799559,15.3739,14.563183,14.451159,15.46442,16.045694,15.662642,15.148052,14.976408,15.852639,15.567513,15.086834,15.150387,15.387072
994,15.799559,15.3739,14.563183,14.451159,15.46442,16.045694,15.662642,15.148052,14.976408,15.852639,15.567513,15.086834,15.150387,15.387072,14.814456
995,15.3739,14.563183,14.451159,15.46442,16.045694,15.662642,15.148052,14.976408,15.852639,15.567513,15.086834,15.150387,15.387072,14.814456,15.326873
996,14.563183,14.451159,15.46442,16.045694,15.662642,15.148052,14.976408,15.852639,15.567513,15.086834,15.150387,15.387072,14.814456,15.326873,15.079044
997,14.451159,15.46442,16.045694,15.662642,15.148052,14.976408,15.852639,15.567513,15.086834,15.150387,15.387072,14.814456,15.326873,15.079044,17.179324
998,15.46442,16.045694,15.662642,15.148052,14.976408,15.852639,15.567513,15.086834,15.150387,15.387072,14.814456,15.326873,15.079044,17.179324,16.161924
999,16.045694,15.662642,15.148052,14.976408,15.852639,15.567513,15.086834,15.150387,15.387072,14.814456,15.326873,15.079044,17.179324,16.161924,16.680556
1000,15.662642,15.148052,14.976408,15.852639,15.567513,15.086834,15.150387,15.387072,14.814456,15.326873,15.079044,17.179324,16.161924,16.680556,17.193297
1001,15.148052,14.976408,15.852639,15.567513,15.086834,15.150387,15.387072,14.814456,15.326873,15.079044,17.179324,16.161924,16.680556,17.193297,18.323804
1002,14.976408,15.852639,15.567513,15.086834,15.150387,15.387072,14.814456,15.326873,15.079044,17.179324,16.161924,16.680556,17.193297,18.323804,16.891312
1003,15.852639,15.567513,15.086834,15.150387,15.387072,14.814456,15.326873,15.079044,17.179324,16.161924,16.680556,17.193297,18.323804,16.891312,17.34878
1004,15.567513,15.086834,15.150387,15.387072,14.814456,15.326873,15.079044,17.179324,16.161924,16.680556,17.193297,18.323804,16.891312,17.34878,16.275569
1005,15.086834,15.150387,15.387072,14.814456,15.326873,15.079044,17.179324,16.161924,16.680556,17.193297,18.323804,16.891312,17.34878,16.275569,16.189273
1006,15.150387,15.387072,14.814456,15.326873,15.079044,17.179324,16.161924,16.680556,17.193297,18.323804,16.891312,17.34878,16.275569,16.189273,17.646874
1007,15.387072,14.814456,15.326873,15.079044,17.179324,16.161924,16.680556,17.193297,18.323804,16.891312,17.34878,16.275569,16.189273,17.646874,16.025722
1008,14.814456,15.326873,15.079044,17.179324,16.161924,16.680556,17.193297,18.323804,16.891312,17.34878,16.275569,16.189273,17.646874,16.025722,16.335871
1009,15.326873,15.079044,17.179324,16.161924,16.680556,17.193297,18.323804,16.891312,17.34878,16.275569,16.189273,17.646874,16.025722,16.335871,18.298919
1010,15.079044,17.179324,16.161924,16.680556,17.193297,18.323804,16.891312,17.34878,16.275569,16.189273,17.646874,16.025722,16.335871,18.298919,17.330161
1011,17.179324,16.161924,16.680556,17.193297,18.323804,16.891312,17.34878,16.275569,16.189273,17.646874,16.025722,16.335871,18.298919,17.330161,17.519605
1012,16.161924,16.680556,17.193297,18.323804,16.891312,17.34878,16.275569,16.189273,17.646874,16.025722,16.335871,18.298919,17.330161,17.519605,17.544691
1013,16.680556,17.193297,18.323804,16.891312,17.34878,16.275569,16.189273,17.646874,16.025722,16.335871,18.298919,17.330161,17.519605,17.544691,17.669739
1014,17.193297,18.323804,16.891312,17.34878,16.275569,16.189273,17.646874,16.025722,16.335871,18.298919,17.330161,17.519605,17.544691,17.669739,18.694389
